d,l,nc,w,association,country,dob,fname,height1,height2,lname,locality,name1,nick1,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight1,eff,active,grind,ape_ratio,st_ratio,age,wc,w_pct,z_sapm,z_slpm,z_str_acc,z_str_def,z_td_acc,z_td_avg,z_td_def,z_eff,z_active,z_grind,z_st_ratio,z_age,z_ape_ratio,fights
0,3,0.0,8,,,1986-04-08,Danny,72.0,,Downes,,Danny Downes,,72.0,3.53,1.66,Orthodox,0.34,0.37,0.5,0.0,0.0,0.37,155.0,0.4702549575070822,5.1899999999999995,0.0,1.0,,33.057534246575344,lw,0.7272727272727273,0.10694439020864971,-0.5750627851862813,-0.40791560249082487,-1.3282322798686592,-1.1474814557149924,-0.8330794058249812,-0.2804497278443716,-0.567017290720419,-0.2378234047118478,-0.7033090482964314,,-0.4818609087201595,-0.8605660293500599,11.0
3,11,1.0,18,,,1977-10-08,Jean,66.0,,Silva,,Jean Silva,White Bear,,2.93,0.73,Orthodox,0.22,0.52,0.0,0.0,0.0,0.0,160.0,0.24914675767918087,3.66,,,,41.56164383561644,ww,0.5625,-0.18410764489625114,-1.2070283343078725,-1.34301452975348,0.016222233495291852,-1.1797975577175064,-0.8990079010929118,-1.505745804755249,-0.8464205861462964,-0.7569220462548512,,,0.956570058977593,,33.0
0,3,1.0,17,,,,JJ,70.0,,Ambrose,,JJ Ambrose,,,6.32,3.16,Orthodox,0.69,0.33,0.0,0.0,0.0,0.5,170.0,0.5,9.48,,,,,ww,0.85,1.4181646032285309,0.3970161742995776,1.9642144699026216,-1.4974923986541975,-1.1797975577175064,-0.8990079010929118,0.09974376368644539,-0.5502588158303712,1.2291616027703665,,,,,21.0
0,5,0.0,5,,,,Federico,64.0,,Lopez,,Federico Lopez,Kiko,,5.35,1.78,Orthodox,0.23,0.3,0.0,0.0,0.0,0.0,139.0,0.3327102803738318,7.13,,,,,fw,0.5,0.9900755223078795,-0.6400797808251664,-1.5210043899207144,-2.0997273516029256,-1.0911151815213223,-0.8265563042528498,-1.563246862933026,-0.918330861972628,0.311805717682757,,,,,10.0
0,6,0.0,14,,,1985-04-25,Martin,73.0,,Svensson,,Martin Svensson,Big Swede,72.0,5.91,2.02,,0.38,0.38,0.0,0.0,0.0,0.0,155.0,0.34179357021996615,7.93,,0.9863013698630136,,34.010958904109586,lw,0.7,1.2840768625020291,-0.34421831574182704,-0.12242424521899395,-1.2503766021341598,-1.1474814557149924,-0.8330794058249812,-1.4610418926756654,-0.7222203435883848,0.7196501767626547,,,-0.29736675057967893,-1.3545112157572956,20.0
0,2,0.0,4,,,,Scott,,,Ettling,,Scott Ettling,,,0.54,0.0,,0.0,0.83,0.0,1.0,8.04,0.0,135.0,0.0,0.54,,,0.0,,bw,0.6666666666666666,-1.305901976723263,-1.5986435541461737,-3.344958736784647,2.519807905427945,2.3877288929176133,4.229945179221329,-1.5909407295141718,-1.3731503036157848,-1.9039484004357503,,-0.8382394134729451,,,6.0
0,4,0.0,6,,,1977-08-09,Jon,75.0,,Murphy,,Jon Murphy,Man of Faith,,8.85,3.93,Orthodox,0.66,0.43,0.0,0.0,0.0,0.0,260.0,0.44406779661016954,12.78,,,,41.726027397260275,hw,0.6,1.2106327521799916,0.7945302432393219,1.292519323504951,-0.2386931193454971,-0.8935011584328623,-0.5076906562246452,-1.1253548831151097,-0.39116367986028466,1.416844143322219,,,0.23438745066766087,,10.0
1,2,0.0,18,,,1992-06-06,Chris,68.0,,Fishgold,,Chris Fishgold,,68.0,3.96,3.29,Orthodox,0.31,0.49,2.9,0.5,8.7,0.0,145.0,0.8308080808080808,7.25,3.0,1.0,5.672413793103449,26.89041095890411,fw,0.8571428571428571,0.3019610878727494,0.28402185613535647,-0.8478591508931829,-0.5134084135977852,0.7720484155268269,4.087477331850934,-1.563246862933026,-0.24262205503864423,0.3510239933428221,0.185682055674022,-0.7456986937139495,-1.2840681341676425,-0.8151325497482462,21.0
0,4,0.0,11,,,1982-03-12,Joe,69.0,,Benoit,,Joe Benoit,,,0.0,0.0,Orthodox,0.0,1.0,0.0,0.0,0.0,0.0,170.0,,0.0,,,,37.134246575342466,ww,0.7333333333333333,-1.56896241982416,-1.6889017875109336,-2.8910791678903784,3.8403434094518962,-1.1797975577175064,-0.8990079010929118,-1.505745804755249,,-2.0059024853325655,,,0.16739741248737572,,15.0
1,8,0.0,1,,,1965-08-17,Masaaki,73.0,,Satake,,Masaaki Satake,,,3.76,1.4,Orthodox,0.35,0.41,0.0,0.0,0.0,0.58,220.0,0.3723404255319149,5.16,,,,53.71232876712329,hw,0.1,-0.045326982834511906,-0.5379814731819328,-0.36995742512829655,-0.3687608408447224,-0.8935011584328623,-0.5076906562246452,0.5301019234376094,-0.4422442086255917,-0.26617944024390555,,,1.9237772329920086,,10.0
0,4,0.0,8,,,1974-08-02,Damir,72.0,,Mirenic,,Damir Mirenic,Wolf,,9.86,0.84,Orthodox,0.5,0.35,0.0,0.0,0.0,0.0,185.0,0.08519269776876268,10.7,,,,44.74794520547945,mw,0.6666666666666666,2.488612248985951,-1.0588432347963768,0.4952487641003151,-1.0259493515529412,-1.0835921925258176,-0.7142461385527447,-1.3568884451423955,-0.7700273389331715,1.5623375177141177,,,1.1670679378373041,,12.0
0,5,0.0,4,,,1991-10-22,Amanda,63.0,,Cooper,,Amanda Cooper,ABC,64.0,3.2,3.55,Switch,0.44,0.51,1.8,0.38,1.53,0.28,115.0,1.1093749999999998,6.75,0.85,1.0158730158730158,34.80392156862745,27.515068493150686,sw,0.4444444444444444,-0.37360129704279416,-0.04694378775982256,0.06860771787605331,-0.2194023571367966,0.17209143766075383,0.19411945904574138,-0.7556339085092517,-0.0002251178132034545,-0.32141172403445856,-0.6478695742054169,-0.40072391941971613,-0.8757297208267834,0.21310937082587694,9.0
1,5,1.0,16,,,1983-07-06,Gesias,68.0,,Cavalcante,,Gesias Cavalcante,JZ,71.0,3.11,1.98,Orthodox,0.35,0.51,1.1,0.36,1.25,0.66,155.0,0.6366559485530546,5.09,1.1363636363636362,1.0441176470588236,23.759999999999998,35.81643835616438,lw,0.7272727272727273,-0.10078486960782893,-0.3698677012356553,-0.3365427631728674,-0.23825279158566634,0.11565781376968848,-0.18205716425758084,0.6448792662125885,-0.3659767885431537,-0.27276769600653755,-0.4028067859058471,-0.23407527735341166,0.05200580750818724,0.7302280268732393,23.0
0,5,1.0,21,,,1990-07-24,Fabricio,70.0,,Guerreiro,,Fabricio Guerreiro,,,2.2,1.87,,0.31,0.67,0.0,0.5,2.0,0.0,145.0,0.85,4.07,,,14.025,28.76164383561644,fw,0.8076923076923077,-0.5693204981746098,-0.585000875310963,-0.8478591508931829,0.9894200539860322,0.7720484155268269,0.3031066005985949,-1.563246862933026,-0.21658670854918108,-0.6882603116489023,,-0.5762588847644191,-0.9131679545044784,,27.0
0,2,0.0,13,,,1991-12-18,John,67.0,,Castaneda,,John Castaneda,Sexy Mexi,70.0,1.87,3.2,Switch,0.46,0.71,0.0,0.28,2.0,0.66,135.0,1.7112299465240641,5.07,,1.044776119402985,24.0,27.35890410958904,bw,0.8666666666666667,-0.7469224790121253,0.08948879231286401,0.4873550864560776,1.4349228090707413,-0.11778034897799851,0.38487541239958784,0.49884348455496696,1.0055766968896855,-0.49868210140863223,,-0.3942304890116543,-1.098214025176531,0.8228102496386847,15.0
0,8,0.0,22,,,1986-01-17,Tyler,75.0,,Stinson,,Tyler Stinson,The Evolution,,4.6,2.8,,0.23,0.56,0.5,1.0,0.5,0.0,170.0,0.6086956521739131,7.3999999999999995,1.0,,84.0,33.27945205479452,ww,0.7333333333333333,0.6052123121445704,0.15937995080217737,-1.2726479552927117,0.3348989981583425,2.157613773553774,-0.5965696715379614,-1.505745804755249,-0.42193080828442897,0.5193585117098073,-0.38017633826500435,0.9138597420827739,-0.5197102073218675,,30.0
0,2,0.0,6,,,1978-10-15,Scott,74.0,,Lighty,,Scott Lighty,,,4.24,2.91,,0.21,0.49,0.0,0.0,0.0,0.0,205.0,0.6863207547169812,7.15,,,,40.54246575342466,lhw,0.75,0.12740670858596,0.2491308210619398,-1.3056466011376713,-0.028147640878711414,-0.9887720545019878,-0.6530383149394925,-1.1549927142953476,-0.10681632166515649,0.21899457979149428,,,0.20806027255053122,,8.0
0,5,0.0,7,,,1991-06-24,Brian,74.0,,Camozzi,,Brian Camozzi,Mantis,78.0,6.39,3.15,Orthodox,0.26,0.54,0.7,0.0,0.0,0.0,170.0,0.49295774647887325,9.54,0.0,1.054054054054054,,27.843835616438355,ww,0.5833333333333334,1.4512498708889243,0.3904151680913163,-1.0615482319104073,0.17556061582681717,-1.1797975577175064,-0.8990079010929118,-1.505745804755249,-0.5585730247699674,1.2496366919355746,-0.6273446164496953,,-1.4885954366761938,1.0896806491771747,12.0
0,1,0.0,5,,,,Eric,72.0,,Wray,,Eric Wray,,,3.12,1.76,Orthodox,0.48,0.28,2.0,0.66,4.07,0.0,170.0,0.5641025641025641,4.88,2.035,,6.486486486486486,,ww,0.8333333333333334,-0.09430477553232534,-0.527124694856978,0.48651640622649117,-1.8958383544830104,1.0228939209215386,1.5628392874843844,-1.505745804755249,-0.47457819599558476,-0.3405952332289465,-0.1243571703438492,-0.6372547621346208,,,6.0
0,9,1.0,17,,,1981-03-03,Nick,66.0,,Gonzalez,,Nick Gonzalez,The Ghost,,2.35,0.59,Orthodox,0.2,0.33,0.0,0.0,0.0,0.5,155.0,0.251063829787234,2.94,,,,38.15890410958904,lw,0.6538461538461539,-0.4766759111805045,-1.2611838471461871,-1.4071353529422337,-1.639654990806657,-1.1474814557149924,-0.8330794058249812,0.1343529246639208,-0.831837194211408,-1.0240699588423698,,,0.5052888684567833,,27.0
0,2,0.0,14,,,1985-03-04,Josh,66.0,,Emmett,,Josh Emmett,,70.0,3.32,3.5,Orthodox,0.36,0.66,0.2,0.45,1.58,0.5,145.0,1.0542168674698795,6.82,7.9,1.0606060606060606,33.22784810126582,34.153424657534245,fw,0.875,-0.014868579780835866,0.4125393023351642,-0.4271433765009757,0.9059295835647089,0.585732055822012,0.06587739057979154,-0.04512204325163983,0.06044951958425996,0.21049183889425566,1.8406803369107179,-0.18671164359032572,0.15554588675043482,1.4420150135129226,16.0
1,8,0.0,18,,,1980-11-13,John,70.0,,Hosman,,John Hosman,,,1.52,1.11,Southpaw,0.38,0.45,0.0,0.0,0.0,0.46,135.0,0.730263157894737,2.63,,,,38.46027397260274,bw,0.6666666666666666,-0.8940223468308457,-1.013072646468195,-0.1791342741075268,-0.9156615663698664,-1.0921450541596256,-0.8883264971440353,-0.13442445910234777,-0.35803442471997776,-1.2556025803548063,,,1.1521131422042947,,27.0
0,3,1.0,8,,,1990-02-26,Khalil,73.0,,Rountree Jr.,,Khalil Rountree Jr.,The War Horse,76.0,3.29,2.3,Southpaw,0.34,0.38,0.3,0.0,0.0,0.5,205.0,0.6990881458966565,5.59,0.0,1.0410958904109588,,29.167123287671235,lhw,0.7272727272727273,-0.12454692395735277,-0.09608756243221571,-0.5091324004102314,-0.8119706855282589,-0.9887720545019878,-0.6530383149394925,0.3072209850964027,-0.10411834102273128,-0.1521000276436576,-0.5188293804385259,,-1.3414457831057112,0.45580185255568084,12.0
1,6,0.0,5,,,,Anthony,64.0,,Figueroa,,Anthony Figueroa,,,3.77,2.37,Orthodox,0.48,0.49,0.0,0.0,0.0,0.58,135.0,0.6286472148541115,6.140000000000001,,,,,bw,0.4166666666666667,0.05161966057521409,-0.3483705350499489,0.6539774265969783,-0.5540332009174653,-1.0921450541596256,-0.8883264971440353,0.24553630709204088,-0.49928755547750603,-0.16675385859207226,,,,,12.0
0,1,0.0,6,,,1993-07-01,Mario,69.0,,Bautista,,Mario Bautista,,72.0,4.83,2.56,Switch,0.3,0.68,0.0,1.0,4.27,0.5,135.0,0.5300207039337475,7.390000000000001,,1.0434782608695652,8.99297423887588,25.82191780821918,bw,0.8571428571428571,0.4971221173976245,-0.24813767697894357,-0.8456236346711312,1.1637015349814412,2.3877288929176133,1.8299595797315997,-0.007770870370884889,-0.6363851705399703,0.2210127802123201,,-0.6718660459933045,-1.4097721547176567,0.7802433706307543,7.0
0,5,0.0,7,,,,Remo,,,Cardarelli,,Remo Cardarelli,,,1.47,2.27,,0.47,0.59,0.0,0.0,0.0,1.0,135.0,1.5442176870748299,3.74,,,,,bw,0.5833333333333334,-0.9150366136620913,-0.4011246708767939,0.5706662565265277,0.35003771271353756,-1.0921450541596256,-0.8883264971440353,1.575398988772402,0.7734182007306588,-0.9112658050965057,,,,,12.0
1,5,0.0,12,,,1974-09-17,Mike,72.0,,Guymon,,Mike Guymon,The Joker,74.0,0.79,2.75,Orthodox,0.65,0.66,1.2,0.37,1.87,0.54,170.0,3.481012658227848,3.54,1.5583333333333336,1.0277777777777777,22.058823529411764,44.62191780821918,ww,0.6666666666666666,-1.1955715419425736,0.12637491976087195,1.6827481720595496,1.1315909098159682,0.05504463485286731,0.23211107744260276,0.22818292916178104,2.9691774012460623,-0.7978722245852681,-0.24217404961188518,-0.32563841606830324,1.502056349899359,-0.002736044826495933,18.0
1,5,0.0,1,,,1968-08-05,Tokimitsu,72.0,,Ishizawa,,Tokimitsu Ishizawa,Kendo Ka Shin,,2.99,1.34,Orthodox,0.3,0.59,0.0,0.18,2.74,0.0,185.0,0.44816053511705684,4.33,,,7.335766423357664,50.74246575342466,mw,0.14285714285714285,-0.11808890118248087,-0.7256288686603057,-0.7838705603971844,0.6389701894761476,-0.4989521009478402,0.5302401220985891,-1.3568884451423955,-0.47589247718683064,-0.44011803316522097,,-0.5740581381032719,2.121405264583435,,7.0
0,8,0.0,22,,,1989-10-11,Desmond,70.0,,Green,,Desmond Green,The Predator,73.0,2.29,3.42,Southpaw,0.44,0.7,0.0,0.37,1.16,0.75,155.0,1.4934497816593886,5.71,,1.042857142857143,44.224137931034484,29.545205479452054,lw,0.7333333333333333,-0.5063515197257158,0.5535101765421617,0.3058127906887526,1.2410050853698236,0.15074501569981855,-0.2289307656504337,0.9320503333337139,0.6691748736395129,-0.056113089979460316,,0.08431233665005204,-1.1615204223296345,0.6847767681240025,30.0
0,6,0.0,6,,,1973-07-26,Yukio,69.0,,Sakaguchi,,Yukio Sakaguchi,,,2.4,0.3,Orthodox,0.25,0.5,9.0,1.0,4.5,0.0,185.0,0.125,2.6999999999999997,0.5,,1.0,45.76712328767123,mw,0.5,-0.34195406546186596,-1.4187147502233333,-1.1036503915215592,0.014625361590239513,2.1644083162407237,1.3296181581374018,-1.3568884451423955,-0.7377690666195162,-0.9525203169852089,-0.6482910263181727,-0.6940618969873033,1.3293227301360062,,12.0
0,1,0.0,4,,,1987-10-25,James,69.0,,Gray,,James Gray,The Phenom,,18.26,2.61,Orthodox,0.5,0.44,0.0,0.0,0.0,0.0,135.0,0.14293537787513688,20.87,,,,31.50958904109589,bw,0.8,6.14155418827024,-0.2217606090655212,0.8205997667378796,-1.0060686577329667,-1.0921450541596256,-0.8883264971440353,-1.5909407295141718,-1.1744603243002207,4.402688213078887,,,-0.25684046679006767,,5.0
0,5,0.0,5,,,1994-06-06,Xavier,65.0,,Siller,,Xavier Siller,Young Guns,,1.53,1.02,,0.36,0.57,0.0,1.0,3.83,0.0,125.0,0.6666666666666666,2.55,,,3.9947780678851177,24.89041095890411,flw,0.5,-1.2938592873227235,-1.5095172764975002,-0.5011345995982939,0.09826390484934709,2.4875455445615913,1.7060791375560256,-1.6669912036663423,-0.6313007796050335,-1.7515544223179886,,-0.6183956840566824,-1.4262293903787266,,10.0
0,2,0.0,4,,,,TJ,67.0,,Hepburn,,TJ Hepburn,The Carnivore,,0.13,0.73,,0.37,0.81,0.0,0.4,2.0,0.6,155.0,5.615384615384615,0.86,,,5.475,,lw,0.6666666666666666,-1.5746734273533205,-1.171410997917788,-0.19379708453695177,2.0974175404493187,0.2560066214902087,0.20855618068285936,0.45343188813183793,5.64916834426217,-1.7509112177719188,,-0.5185591652979178,,,6.0
0,3,0.0,12,,,1992-04-23,Leonardo,74.0,,Silva,,Leonardo Silva,Cabecao,,0.54,1.07,Orthodox,0.4,0.5,0.0,0.5,24.11,0.0,185.0,1.9814814814814814,1.61,,,0.665698880132725,27.01095890410959,mw,0.8,-1.0476984816646728,-0.905564626373784,-0.14431089814843445,0.014625361590239513,0.540408061857453,10.23632457104713,-1.3568884451423955,0.7666505201942244,-1.295169696962992,,-0.7003937893429488,-1.6566888507159179,,15.0
0,4,1.0,12,,,1989-11-11,Yana,66.0,,Kunitskaya,,Yana Kunitskaya,Foxy,68.0,4.01,5.24,Orthodox,0.5,0.5,0.5,0.53,3.14,0.0,135.0,1.3067331670822944,9.25,6.28,1.0303030303030303,25.031847133757964,29.46027397260274,bw,0.75,0.1524881413651937,1.1656731631805004,0.8205997667378796,-0.46362610955436495,0.7521881377913112,1.110600500839453,-1.5909407295141718,0.4432984286592312,0.7980095387532558,0.6645456628563534,-0.3751409333421402,-0.6722513061782358,0.348125053429017,17.0
0,1,0.0,5,,,,Blake,,,Watkins,,Blake Watkins,,,7.64,5.45,,0.62,0.61,0.0,0.0,0.0,0.0,185.0,0.7133507853403142,13.09,,,,,mw,0.8333333333333334,1.646272139324536,2.0133932209781964,1.2627203587988147,0.7777134845619051,-1.0835921925258176,-0.7142461385527447,-1.3568884451423955,-0.2609927269617245,2.313651295830542,,,,,6.0
0,6,0.0,13,,,1983-06-29,Ricky,73.0,,Rainey,,Ricky Rainey,The Sniper,77.0,2.62,2.55,Switch,0.48,0.46,0.0,0.18,0.95,0.55,170.0,0.9732824427480915,5.17,,1.0547945205479452,40.26315789473684,35.83561643835616,ww,0.6842105263157895,-0.3306281159637091,-0.00564520440435039,0.48651640622649117,-0.4617929134992837,-0.579063518088676,-0.32437526493850605,0.260292720530615,0.00850679870554778,-0.24163230226377247,,0.03864654269254716,-0.06408020783215644,1.1204649943702376,19.0
0,9,0.0,28,,,1975-10-17,Joey,72.0,,Villasenor,,Joey Villasenor,Smokin' Joe,,3.26,2.05,Orthodox,0.38,0.52,1.1,0.4,0.71,0.53,185.0,0.6288343558282209,5.31,0.6454545454545454,,43.309859154929576,43.53972602739726,mw,0.7567567567567568,-0.015642131088525205,-0.2524644687470854,-0.27222283059818453,0.15336865667599703,0.215608010980799,-0.3917697717416327,0.25448696149558686,-0.32948151784591423,-0.1320479484145536,-0.584977704338883,0.1073158365300156,0.974717498579971,,37.0
0,3,0.0,16,,,1993-05-08,Nathaniel,66.0,,Wood,,Nathaniel Wood,The Prospect,69.0,2.94,4.24,Orthodox,0.42,0.58,2.0,0.66,2.05,0.8,135.0,1.4421768707482994,7.18,1.025,1.0454545454545454,31.02439024390244,25.96986301369863,bw,0.8421052631578947,-0.29721716882346577,0.6381318049120512,0.15411040617427516,0.2596306213504372,1.2045717509113523,0.4167054601381783,0.9421310451150874,0.6315744669632729,0.15586798489318193,-0.41134627778052196,-0.2642766574620082,-1.3797826021415056,0.8450611182110146,19.0
3,24,0.0,19,,,1970-10-05,Hiromitsu,70.0,,Kanehara,,Hiromitsu Kanehara,,,4.39,0.76,Orthodox,0.22,0.4,0.4,0.0,0.0,0.4,200.0,0.173120728929385,5.1499999999999995,0.0,,,48.57534246575342,lhw,0.41304347826086957,0.1671888610927987,-0.9676224978109028,-1.2443762780047913,-0.6694574046828865,-0.9887720545019878,-0.6530383149394925,0.014778245218052728,-0.21526476784977988,-0.2567677374330595,-0.5188293804385259,,1.3022683060727138,,46.0
0,4,0.0,7,,,1980-08-05,Seth,70.0,,Dikun,,Seth Dikun,,69.0,2.18,1.45,Orthodox,0.26,0.55,0.9,0.0,0.0,0.45,135.0,0.665137614678899,3.63,0.0,0.9857142857142858,,38.73424657534247,bw,0.6363636363636364,-0.6166340246584014,-0.8337085846569222,-1.178868314952933,-0.011590652738862988,-1.0921450541596256,-0.8883264971440353,-0.16608785628521353,-0.4485633968109422,-0.9453892693112923,-0.6212015088276764,,1.2076493506786485,-1.1142867943580033,11.0
0,4,0.0,6,,,1980-04-21,Greg,70.0,,McIntyre,,Greg McIntyre,,,1.36,0.79,Orthodox,0.3,0.41,0.0,0.5,5.09,0.0,155.0,0.5808823529411764,2.1500000000000004,,,2.3280943025540277,39.02465753424657,lw,0.6,-0.96632345217649,-1.1329369196770458,-0.6934069597626562,-1.0168095689306615,0.6068786407915089,1.817883161837473,-1.4610418926756654,-0.4333607121578028,-1.3001298600704196,,-0.567519732309356,0.6728180465383699,,10.0
0,1,0.0,8,,,1994-03-31,Felipe,69.0,,Colares,,Felipe Colares,Cabocao,69.0,3.27,1.4,Orthodox,0.41,0.35,0.0,0.37,3.0,0.33,135.0,0.4281345565749235,4.67,,1.0,7.0,25.073972602739726,bw,0.8888888888888888,-0.15852300773724365,-0.8600856525703447,0.07079923610382455,-1.8197324800008698,0.1954083062589529,1.0214763671713993,-0.5460486224796024,-0.7780139038333573,-0.6227674258260378,,-0.7087368105050685,-1.5613860038526435,-0.6457470761349782,9.0
0,4,0.0,5,,,1993-01-16,Chris,70.0,,Avila,,Chris Avila,,72.0,4.17,2.37,Orthodox,0.3,0.48,0.0,0.0,0.0,0.46,145.0,0.5683453237410072,6.54,,1.0285714285714285,,26.276712328767122,fw,0.5555555555555556,0.405920822571582,-0.27900695578761103,-0.9320023057716245,-0.5968988840191085,-1.0911151815213223,-0.8265563042528498,-0.16657202882615066,-0.5986734093866887,0.1189825290207704,,,-1.4057103600015353,0.24895130150344483,9.0
3,14,1.0,8,,,,Hiroyuki,66.0,,Abe,,Hiroyuki Abe,Abe Ani,,3.11,1.71,Orthodox,0.36,0.63,0.0,0.0,0.0,0.33,145.0,0.54983922829582,4.82,,,,,fw,0.32,-0.11882831447966849,-0.6829189295584357,-0.4271433765009757,0.6554581723007392,-1.0911151815213223,-0.8265563042528498,-0.561284481943311,-0.6237783820715149,-0.4431460887734956,,,,,26.0
2,23,0.0,25,,,1979-11-23,Charles,68.0,,Bennett,,Charles Bennett,Krazy Horse,,1.35,1.39,Orthodox,0.39,0.64,2.0,1.0,2.02,0.36,155.0,1.0296296296296295,2.74,1.01,,10.32178217821782,39.43561643835616,lw,0.5,-0.9712693869340252,-0.7481961372696221,-0.05105140590103612,0.7738710189628271,2.3612387372980104,0.21897253654793777,-0.31235762419116336,0.10880179113643704,-1.0939585414317494,-0.43622263748368006,-0.4431513754111501,0.7523413905644398,,50.0
1,18,1.0,12,,,,Bryson,71.0,,Kamaka,,Bryson Kamaka,,,12.63,9.47,Orthodox,0.6,0.0,0.0,0.0,0.0,1.0,170.0,0.7498020585906572,22.1,,,,,ww,0.3870967741935484,4.4005651594725945,4.562251091712339,1.3309152997557085,-4.126575707124363,-1.1797975577175064,-0.8990079010929118,1.7052333321281397,-0.2553380916000848,5.535755357185874,,,,,32.0
1,17,0.0,38,,,1978-03-28,Joe,70.0,,Pearson,,Joe Pearson,The Triangular Strangler,,3.51,0.59,Orthodox,0.18,0.33,4.4,0.0,0.0,0.0,145.0,0.16809116809116809,4.1,0.0,,,41.09315068493151,fw,0.6785714285714286,0.0791902278038222,-1.368345309290744,-1.9417201643129218,-1.8492559403389557,-1.0911151815213223,-0.8265563042528498,-1.563246862933026,-1.1416496235934868,-0.6784557427338863,-0.8275821981443633,,1.5310805208453016,,56.0
0,2,0.0,8,,,1989-05-01,David,69.0,,Teymur,,David Teymur,,73.0,3.53,4.69,Southpaw,0.43,0.55,0.0,0.33,0.94,0.77,155.0,1.3286118980169974,8.22,,1.0579710144927537,74.8404255319149,29.991780821917807,lw,0.8,0.10694439020864971,1.367878165971209,0.2344399513707948,0.07316991935233189,0.010396207979298501,-0.34351068016629616,0.9958661260272974,0.47002286921335873,0.8209886215172557,,0.5606503476495401,-1.075105055154639,1.2297527305182347,10.0
1,13,1.0,16,,,,Johil,66.0,,de Oliveira,,Johil de Oliveira,,,0.73,0.51,Orthodox,0.34,0.58,0.6,0.5,1.1,0.44,170.0,0.6986301369863014,1.24,1.8333333333333335,,6.954545454545454,,ww,0.5333333333333333,-1.2239303427943398,-1.3522504708896168,-0.49861563622426225,0.494237380489867,0.4889081079181337,-0.23364379607202088,-0.09291498452655791,-0.3157525664244988,-1.5827506425849245,-0.1742027731110952,-0.627888484936275,,,31.0
0,1,0.0,6,,,1992-09-04,Yazan,69.0,,Hajeh,,Yazan Hajeh,Yazzle Dazzle,73.0,17.44,1.54,Orthodox,0.25,0.44,0.0,0.0,0.0,1.0,145.0,0.08830275229357798,18.98,,1.0579710144927537,,26.643835616438356,fw,0.8571428571428571,6.975185962826388,-0.7869568621963753,-1.3527180801638317,-0.9308607657044009,-1.0911151815213223,-0.8265563042528498,1.4730027764297464,-1.2498888794158163,4.184610439114183,,,-1.332942242761617,1.3438781629363532,7.0
0,0,0.0,6,,,1989-04-24,Ronaldo,66.0,,Candido,,Ronaldo Candido,Pacman,,3.87,1.67,Southpaw,0.42,0.52,5.0,0.53,8.0,0.0,125.0,0.43152454780361754,5.54,1.6,,3.1312499999999996,30.01095890410959,flw,1.0,0.292672100800512,-1.0415429220984342,0.0816114220072577,-0.32794098365384766,0.768388162187156,4.602588511639665,-1.6669912036663423,-1.0500351186882044,-0.4439020570918242,-0.28479074657084313,-0.6305212593686885,-0.27144572620003365,,6.0
0,9,0.0,8,,,,Ray,75.0,,Seraille,,Ray Seraille,,,17.65,5.29,,0.27,0.41,0.0,0.0,0.0,0.0,246.0,0.29971671388101984,22.939999999999998,,,,,hw,0.47058823529411764,3.382036616252217,1.5108211263748579,-0.7989836828401021,-0.3687608408447224,-0.8935011584328623,-0.5076906562246452,-1.1253548831151097,-0.4939630648482694,3.6608755880770514,,,,,17.0
0,5,0.0,23,,,1985-04-14,Jussier,65.0,,Formiga,,Jussier Formiga,Formiga,67.0,2.05,1.37,Orthodox,0.39,0.66,0.6,0.4,1.97,0.86,125.0,0.6682926829268294,3.42,3.283333333333333,1.0307692307692307,10.431472081218274,34.04109589041096,flw,0.8214285714285714,-0.9412967566286713,-1.2575310856672337,-0.2097615887955178,0.8654327041550993,0.2928765457857164,0.4141109275331071,1.154000743068284,-0.6284052164990708,-1.37106694481071,0.07309573609403368,-0.5280122663987473,0.6374289501011201,0.6906882400098913,28.0
0,1,0.0,4,,,,Clayton,,,MacFarlane,,Clayton MacFarlane,,,1.82,1.33,,0.52,0.55,0.0,0.33,1.05,0.37,170.0,0.7307692307692308,3.1500000000000004,,,19.000000000000004,,ww,0.8,-0.7087454606539231,-0.8109679618122058,0.7679827040695639,0.25522980699257986,-0.07845181839798383,-0.26388761902751595,-0.3176835241083951,-0.27780858442514006,-0.9309603041591228,,-0.3868482016560107,,,5.0
7,9,0.0,17,,,,Tomoya,67.0,,Miyashita,,Tomoya Miyashita,,,0.93,1.67,Southpaw,0.65,0.33,2.0,0.8,4.0,0.0,139.0,1.7956989247311825,2.6,2.0,,6.262499999999999,,fw,0.5151515151515151,-1.1980293699246929,-0.7073984431203039,2.013008114973827,-1.8492559403389557,1.8899465737557168,1.4327695054500398,-1.563246862933026,1.0663281960975652,-1.1686841884846997,-0.1520726955987731,-0.733728258248375,,,33.0
0,23,0.0,33,,,1983-09-09,Harris,69.0,,Sarmiento,,Harris Sarmiento,The Hitman,,3.46,0.84,Orthodox,0.25,0.36,0.0,0.6,2.36,0.57,155.0,0.24277456647398843,4.3,,,5.338983050847458,35.63835616438356,lw,0.5892857142857143,0.07232284690590335,-1.1008751878097605,-1.050271156352445,-1.4060879576031589,0.9577506600928091,0.3960505862542706,0.35770819909146273,-0.8418520243437243,-0.5488275972345875,,-0.5206753605684272,0.0175456917635567,,56.0
